classification,corner_near_white,edge_near_white,edge_strict_white,edge_transparent,file_path,has_alpha,height,image_id,is_main,overall_near_white,product_id,sort_order,width
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e398923c50.jpg,False,540,2064,1,0.52382,1227,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3989242df.jpg,False,540,2065,0,0.63819,1227,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e398924982.jpg,False,540,2066,0,0.55247,1227,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e398aa34f5.jpg,False,540,2067,1,0.52382,1228,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e398aa3b99.jpg,False,540,2068,0,0.63819,1228,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e398aa477a.jpg,False,540,2069,0,0.55247,1228,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e398ba421a.jpg,False,540,2070,1,0.52382,1229,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e398ba47e9.jpg,False,540,2071,0,0.63819,1229,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e398ba4d23.jpg,False,540,2072,0,0.55247,1229,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e398cad28e.jpg,False,540,2073,1,0.52382,1230,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e398cad840.jpg,False,540,2074,0,0.63819,1230,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e398cadd0c.jpg,False,540,2075,0,0.55247,1230,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e398db9e2d.jpg,False,540,2076,1,0.52382,1231,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e398dba556.jpg,False,540,2077,0,0.63819,1231,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e398dbab84.jpg,False,540,2078,0,0.55247,1231,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e398f1d859.jpg,False,540,2079,1,0.52382,1232,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e398f1df4a.jpg,False,540,2080,0,0.63819,1232,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e398f1e674.jpg,False,540,2081,0,0.55247,1232,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39904fd28.jpg,False,540,2082,1,0.52382,1233,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39905043b.jpg,False,540,2083,0,0.63819,1233,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e399050f6f.jpg,False,540,2084,0,0.55247,1233,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39919d322.jpg,False,540,2085,1,0.52382,1234,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39919d9e5.jpg,False,540,2086,0,0.63819,1234,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39919df8e.jpg,False,540,2087,0,0.55247,1234,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e399381f1d.jpg,False,540,2088,1,0.52382,1235,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e399382577.jpg,False,540,2089,0,0.63819,1235,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e399382a4e.jpg,False,540,2090,0,0.55247,1235,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e3994889a9.jpg,False,540,2091,1,0.52382,1236,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e399488fe9.jpg,False,540,2092,0,0.63819,1236,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39948964e.jpg,False,540,2093,0,0.55247,1236,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39958c818.jpg,False,540,2094,1,0.52382,1237,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39958ce98.jpg,False,540,2095,0,0.63819,1237,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39958d4cc.jpg,False,540,2096,0,0.55247,1237,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e399685c87.jpg,False,540,2097,1,0.52382,1238,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39968631d.jpg,False,540,2098,0,0.63819,1238,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e399686905.jpg,False,540,2099,0,0.55247,1238,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39978ada3.jpg,False,540,2100,1,0.52382,1239,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39978b50d.jpg,False,540,2101,0,0.63819,1239,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39978bb5b.jpg,False,540,2102,0,0.55247,1239,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e399890bd0.jpg,False,540,2103,1,0.52382,1240,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e399891219.jpg,False,540,2104,0,0.63819,1240,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e3998917b6.jpg,False,540,2105,0,0.55247,1240,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e399996f2e.jpg,False,540,2106,1,0.52382,1241,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e399997615.jpg,False,540,2107,0,0.63819,1241,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e399997c2b.jpg,False,540,2108,0,0.55247,1241,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e399a9a80b.jpg,False,540,2109,1,0.52382,1242,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e399a9ad58.jpg,False,540,2110,0,0.63819,1242,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e399a9b254.jpg,False,540,2111,0,0.55247,1242,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e399ba6f2d.jpg,False,540,2112,1,0.52382,1243,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e399ba7684.jpg,False,540,2113,0,0.63819,1243,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e399ba7cba.jpg,False,540,2114,0,0.55247,1243,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e399cb0555.jpg,False,540,2115,1,0.52382,1244,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e399cb0bfe.jpg,False,540,2116,0,0.63819,1244,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e399cb11fd.jpg,False,540,2117,0,0.55247,1244,6,540
clean_white,1.0,0.975,0.97287,0.0,p_6a1e399f4de35.jpg,False,540,2118,1,0.63701,1245,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e399f4e5a8.jpg,False,540,2119,0,0.70447,1245,3,540
clean_white,1.0,0.93279,0.93129,0.0,p_6a1e399f4ebf8.jpg,False,540,2120,0,0.53964,1245,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39a05315b.jpg,False,540,2121,1,0.52382,1246,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39a053764.jpg,False,540,2122,0,0.63819,1246,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39a053ecf.jpg,False,540,2123,0,0.55247,1246,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39a1b2e8a.jpg,False,540,2124,1,0.52382,1247,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39a1b354c.jpg,False,540,2125,0,0.63819,1247,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39a1b3c3f.jpg,False,540,2126,0,0.55247,1247,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39a2bba0c.jpg,False,540,2127,1,0.52382,1248,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39a2bc0b4.jpg,False,540,2128,0,0.63819,1248,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39a2bc886.jpg,False,540,2129,0,0.55247,1248,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39a3c2007.jpg,False,540,2130,1,0.52382,1249,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39a3c2b98.jpg,False,540,2131,0,0.63819,1249,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39a3c31f5.jpg,False,540,2132,0,0.55247,1249,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39a4c9dad.jpg,False,540,2133,1,0.52382,1250,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39a4ca453.jpg,False,540,2134,0,0.63819,1250,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39a4ca9e7.jpg,False,540,2135,0,0.55247,1250,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39a5d6d23.jpg,False,540,2136,1,0.52382,1251,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39a5d72e1.jpg,False,540,2137,0,0.63819,1251,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39a5d7897.jpg,False,540,2138,0,0.55247,1251,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39a6f3f64.jpg,False,540,2139,1,0.52382,1252,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39a70030d.jpg,False,540,2140,0,0.63819,1252,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39a700919.jpg,False,540,2141,0,0.55247,1252,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39a808bfe.jpg,False,540,2142,1,0.52382,1253,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39a8091b0.jpg,False,540,2143,0,0.63819,1253,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39a8097e4.jpg,False,540,2144,0,0.55247,1253,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39aaab795.jpg,False,540,2145,1,0.85174,1254,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39aaabd88.jpg,False,540,2146,0,0.7518,1254,3,540
clean_white,1.0,0.95585,0.9546,0.0,p_6a1e39aaac3df.jpg,False,540,2147,0,0.84651,1254,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39ab5ea3c.jpg,False,540,2148,1,0.52382,1255,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39ab5f13b.jpg,False,540,2149,0,0.63819,1255,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39ab5f837.jpg,False,540,2150,0,0.55247,1255,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39ac11c03.jpg,False,540,2151,1,0.52382,1256,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39ac1231f.jpg,False,540,2152,0,0.63819,1256,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39ac12a6d.jpg,False,540,2153,0,0.55247,1256,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39acb6fa2.jpg,False,540,2154,1,0.52382,1257,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39acb75dc.jpg,False,540,2155,0,0.63819,1257,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39acb7b57.jpg,False,540,2156,0,0.55247,1257,6,540
clean_white,1.0,0.93956,0.93897,0.0,p_6a1e39aedef01.jpg,False,540,2157,1,0.55232,1258,1,540
review_white,0.91088,0.98507,0.98371,0.0,p_6a1e39aedf66b.jpg,False,540,2158,0,0.64304,1258,3,540
clean_white,1.0,0.95526,0.95338,0.0,p_6a1e39aedfc2c.jpg,False,540,2159,0,0.84756,1258,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39af8b07e.jpg,False,540,2160,1,0.52382,1259,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e39af8b5ea.jpg,False,540,2161,0,0.63819,1259,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e39af8bab0.jpg,False,540,2162,0,0.55247,1259,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e39b034147.jpg,False,540,2163,1,0.52382,1260,1,540
